State,Statefips,County,Countyfips,Fips,Year,Total population of area,Public Supply total population served,Public supply total withdrawals,Domestic total self-supplied withdrawals,DO-WDelv ,Industrial self-supplied groundwater withdrawals total,Industrial self-supplied surface-water withdrawals total,Industrial self-supplied total withdrawals total,Irrigation total withdrawals fresh,Irrigation acres irrigated total,Livestock total withdrawals fresh,Aquaculture groundwater withdrawals total,Aquaculture surface-water withdrawals total,Aquaculture total withdrawals total,Mining groundwater withdrawals total,Mining surface-water withdrawals total,Mining total withdrawals total,Thermoelectric groundwater withdrawals total,Thermoelectric surface-water withdrawals total,Thermoelectric total withdrawals total,Thermoelectri total consumptive use total,Thermoelectric once-through groundwater withdrawals total,Thermoelectric once-through surface-water withdrawals total,Thermoelectric once-through total withdrawals,Thermoelectric once-through total consumptive use total,Thermoelectric recirculating groundwater withdrawals total,Thermoelectric recirculating total withdrawals total,Thermoelectric recirculating total consumptive use total,Total groundwater withdrawals total,Total surface-water withdrawals total,Total withdrawals total,Irrigation and Thermoelectric total consumptive use total
TX,48,Oldham County,359,48359,2015,2.07,1.43,0.56,0.07,0.19,0.0,0.0,0.0,3.01,4.57,0.9,0.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.36,5.0,2.23
TX,48,Orange County,361,48361,2015,84.26,69.49,8.4,1.54,8.49,2.67,0.02,2.69,1.7,0.7,0.17,0.01,0.01,0.02,0.53,0.0,0.53,0.0,375.77,375.77,1.74,0.0,0.0,0.0,0.0,0.0,375.77,1.74,13.26,377.56,390.82,3.0
TX,48,Palo Pinto County,363,48363,2015,27.9,27.28,1.98,0.06,1.89,0.0,0.0,0.0,1.02,0.57,0.73,0.14,0.82,0.96,1.25,1.11,2.36,0.0,53.44,53.44,0.15,0.0,53.44,53.44,0.15,0.0,0.0,0.0,1.8,58.75,60.55,0.89
TX,48,Panola County,365,48365,2015,23.77,14.6,1.15,0.95,1.99,0.0,0.9,0.9,1.0,2.56,2.3,0.0,0.0,0.0,8.42,0.81,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,3.78,15.53,0.75
TX,48,Parker County,367,48367,2015,126.04,94.93,7.51,3.24,11.12,0.01,0.01,0.02,0.95,0.6,1.36,0.01,0.0,0.01,2.66,0.02,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,6.13,15.77,0.71
TX,48,Parmer County,369,48369,2015,9.75,8.14,0.86,0.17,0.89,1.46,0.0,1.46,129.91,179.01,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.31,0.88,141.19,110.62
TX,48,Pecos County,371,48371,2015,16.2,12.38,4.33,0.4,2.37,0.13,0.0,0.13,138.24,27.89,0.56,0.0,0.0,0.0,24.28,0.0,24.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.26,2.68,167.94,96.77
TX,48,Polk County,373,48373,2015,46.97,38.35,561.79,0.9,4.47,0.29,0.0,0.29,0.19,0.26,0.27,0.11,0.11,0.22,1.04,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93,558.77,564.7,0.11
TX,48,Potter County,375,48375,2015,121.8,113.85,5.46,0.83,11.87,0.0,0.0,0.0,0.47,1.32,0.41,0.0,0.0,0.0,0.49,0.18,0.67,0.0,0.0,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.0,6.51,7.6,0.24,7.84,7.61
TX,48,Presidio County,377,48377,2015,6.88,6.78,2.54,0.01,0.58,0.0,0.0,0.0,2.68,0.93,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.06,5.46,2.25
TX,48,Rains County,379,48379,2015,11.16,10.29,1.25,0.09,0.75,0.0,0.0,0.0,0.03,0.04,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.49,1.77,0.03
TX,48,Randall County,381,48381,2015,130.27,112.82,2.23,1.81,11.4,0.0,0.0,0.0,5.4,14.51,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63,0.64,12.27,3.4
TX,48,Reagan County,383,48383,2015,3.79,3.27,0.0,0.05,0.31,0.0,0.0,0.0,17.98,10.93,0.13,0.0,0.0,0.0,20.12,0.0,20.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.27,0.01,38.28,12.59
TX,48,Real County,385,48385,2015,3.31,1.75,0.35,0.16,0.29,0.0,0.0,0.0,0.18,0.32,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.21,0.74,0.14
TX,48,Red River County,387,48387,2015,12.46,12.31,0.92,0.02,1.05,0.0,0.0,0.0,3.65,3.77,1.32,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,3.09,6.06,2.19
TX,48,Reeves County,389,48389,2015,14.73,11.5,3.65,0.34,1.54,0.04,0.0,0.04,43.97,15.86,0.42,0.0,0.0,0.0,25.67,0.0,25.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.2,10.89,74.09,29.46
TX,48,Refugio County,391,48391,2015,7.29,5.81,0.65,0.15,0.71,0.0,0.0,0.0,0.44,1.07,0.38,0.0,0.25,0.25,10.78,0.0,10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36,0.29,12.65,0.35
TX,48,Roberts County,393,48393,2015,0.92,0.81,0.13,0.01,0.16,0.0,0.0,0.0,6.31,6.44,0.31,0.0,0.0,0.0,0.61,0.03,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,0.08,7.4,5.11
TX,48,Robertson County,395,48395,2015,16.66,15.28,2.25,0.14,1.33,0.14,0.0,0.14,41.2,26.83,2.4,0.0,0.0,0.0,3.31,0.02,3.33,4.23,1045.02,1049.25,15.19,0.0,1045.02,1045.02,12.17,4.23,4.23,3.02,50.65,1048.06,1098.71,40.74
TX,48,Rockwall County,397,48397,2015,90.86,89.82,0.0,0.11,9.54,0.0,0.0,0.0,0.15,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.27,0.38,0.09
TX,48,Runnels County,399,48399,2015,10.55,10.08,3.82,0.05,0.73,0.0,0.0,0.0,4.03,4.07,0.52,0.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,4.67,9.41,2.94
TX,48,Rusk County,401,48401,2015,53.07,43.13,5.77,1.03,3.92,0.0,0.0,0.0,0.12,0.65,1.51,0.01,0.01,0.02,15.54,0.48,16.02,0.0,976.86,976.86,12.87,0.0,974.13,974.13,10.92,0.0,2.73,1.95,22.03,979.3,1001.33,12.97
TX,48,Sabine County,403,48403,2015,10.37,5.66,0.76,0.49,0.85,0.0,0.02,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.4,1.37,0.0
TX,48,San Augustine County,405,48405,2015,8.47,5.22,0.81,0.34,0.66,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.65,0.12,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.29,3.69,0.0
TX,48,San Jacinto County,407,48407,2015,27.41,21.99,2.13,0.56,2.08,0.01,0.0,0.01,0.06,0.09,0.3,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.24,3.43,0.04
TX,48,San Patricio County,409,48409,2015,67.36,63.44,1.25,0.41,6.5,0.0,0.0,0.0,5.68,12.54,0.24,0.0,0.0,0.0,2.06,0.0,2.06,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,3.21,9.42,0.22,9.64,7.53
TX,48,San Saba County,411,48411,2015,5.9,5.0,1.43,0.09,0.6,0.0,0.0,0.0,6.26,3.62,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,3.92,8.43,4.19
TX,48,Schleicher County,413,48413,2015,3.21,2.7,0.38,0.05,0.42,0.0,0.0,0.0,1.56,1.45,0.28,0.0,0.0,0.0,0.36,0.01,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.02,2.64,1.25
TX,48,Scurry County,415,48415,2015,17.62,15.76,0.13,0.19,1.5,0.13,0.0,0.13,5.56,5.42,0.35,0.0,0.0,0.0,40.1,0.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.37,1.09,46.46,4.0
TX,48,Shackelford County,417,48417,2015,3.35,3.32,0.0,0.0,0.25,0.0,0.0,0.0,0.14,0.21,0.44,0.0,0.0,0.0,1.17,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.44,1.75,0.09
TX,48,Shelby County,419,48419,2015,25.4,17.08,4.78,0.87,2.15,0.0,0.0,0.0,0.01,0.01,10.65,0.0,0.0,0.0,3.53,0.03,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31,12.56,19.87,0.0
TX,48,Sherman County,421,48421,2015,3.07,2.71,0.44,0.04,0.39,0.0,0.0,0.0,220.44,241.5,4.83,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.42,0.48,225.9,187.37
TX,48,Smith County,423,48423,2015,222.94,215.38,42.89,0.79,22.33,0.27,0.0,0.27,0.61,0.47,0.82,0.0,0.0,0.0,4.29,0.16,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82,27.01,49.83,0.46
TX,48,Somervell County,425,48425,2015,8.74,4.84,1.18,0.41,0.82,0.0,0.0,0.0,0.1,0.13,0.11,0.0,0.0,0.0,0.41,0.0,0.41,0.0,2105.15,2105.15,26.82,0.0,2105.15,2105.15,26.82,0.0,0.0,0.0,1.16,2106.2,2107.36,26.89
TX,48,Starr County,427,48427,2015,63.8,60.5,7.81,0.34,4.64,0.07,0.0,0.07,4.07,7.1,1.01,0.0,0.0,0.0,0.79,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,12.13,14.09,3.62
TX,48,Stephens County,429,48429,2015,9.44,9.26,9.32,0.02,0.71,0.0,0.0,0.0,0.12,0.13,0.33,0.0,0.0,0.0,32.03,0.01,32.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.09,9.74,41.83,0.08
TX,48,Sterling County,431,48431,2015,1.35,1.11,0.19,0.02,0.14,0.0,0.0,0.0,0.82,0.59,0.21,0.0,0.0,0.0,1.26,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.02,2.5,0.62
TX,48,Stonewall County,433,48433,2015,1.41,1.16,0.0,0.03,0.13,0.0,0.0,0.0,0.06,0.06,0.29,0.0,0.0,0.0,4.45,0.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77,0.06,4.83,0.04
TX,48,Sutton County,435,48435,2015,3.91,3.42,0.81,0.05,0.37,0.0,0.0,0.0,0.91,0.48,0.31,0.0,0.0,0.0,0.34,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.01,2.42,0.61
TX,48,Swisher County,437,48437,2015,7.53,6.37,0.59,0.12,0.57,0.0,0.0,0.0,64.13,92.82,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.72,0.06,67.78,47.46
TX,48,Tarrant County,439,48439,2015,1982.5,1977.61,26.52,0.51,162.67,0.3,0.0,0.3,3.83,4.21,0.37,0.0,0.0,0.0,3.22,1.01,4.23,0.0,51.62,51.62,0.63,0.0,51.62,51.62,0.63,0.0,0.0,0.0,14.07,73.31,87.38,2.93
TX,48,Taylor County,441,48441,2015,136.05,134.18,0.46,0.19,9.58,0.0,0.0,0.0,1.04,1.32,0.57,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.87,2.65,0.98
TX,48,Terrell County,443,48443,2015,0.84,0.73,0.13,0.01,0.09,0.0,0.0,0.0,0.75,0.3,0.08,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.49,1.02,0.49
TX,48,Terry County,445,48445,2015,12.74,11.78,0.17,0.1,1.34,0.01,0.0,0.01,79.94,172.69,0.4,0.0,0.0,0.0,9.37,0.0,9.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.21,0.78,89.99,67.95
TX,48,Throckmorton County,447,48447,2015,1.58,1.54,0.05,0.0,0.12,0.0,0.0,0.0,0.04,0.0,0.41,0.0,0.0,0.0,1.34,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.46,1.84,0.03
TX,48,Titus County,449,48449,2015,32.62,31.94,5.35,0.07,2.31,0.0,0.0,0.0,1.11,1.0,2.55,0.0,0.03,0.03,4.4,0.57,4.97,0.0,1107.27,1107.27,12.91,0.0,1107.27,1107.27,12.91,0.0,0.0,0.0,5.1,1116.25,1121.35,13.75
TX,48,Tom Green County,451,48451,2015,118.11,101.17,1.16,1.76,8.94,0.46,0.0,0.46,45.09,41.55,0.55,0.0,0.0,0.0,1.23,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7,2.55,50.25,37.33
TX,48,Travis County,453,48453,2015,1176.56,1124.12,122.1,5.45,87.51,0.65,0.16,0.81,3.56,2.66,0.36,0.0,0.0,0.0,0.0,0.14,0.14,0.0,1.83,1.83,0.78,0.0,1.83,1.83,0.02,0.0,0.0,0.76,13.74,120.51,134.25,3.91
TX,48,Trinity County,455,48455,2015,14.4,12.87,0.96,0.16,0.98,0.0,0.0,0.0,0.41,0.27,0.28,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.93,1.88,0.25
TX,48,Tyler County,457,48457,2015,21.35,11.97,2.84,0.97,2.0,0.0,0.0,0.0,0.26,0.28,0.21,0.0,0.0,0.0,0.57,0.0,0.57,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,4.68,0.17,4.85,0.41
TX,48,Upshur County,459,48459,2015,40.6,38.22,4.29,0.25,3.12,0.01,0.0,0.01,0.16,0.14,1.53,0.0,0.01,0.01,16.13,0.01,16.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86,2.53,22.39,0.1
TX,48,Upton County,461,48461,2015,3.65,3.44,0.0,0.02,0.44,0.1,0.0,0.1,5.79,3.9,0.12,0.0,0.0,0.0,23.52,0.0,23.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.55,0.0,29.55,3.71
TX,48,Uvalde County,463,48463,2015,27.25,23.73,3.63,0.37,2.46,0.0,0.0,0.0,32.68,37.76,0.73,0.81,0.0,0.81,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.87,0.54,38.41,25.49
TX,48,Val Verde County,465,48465,2015,48.99,35.45,7.18,1.41,6.05,0.0,0.0,0.0,2.5,1.12,0.25,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,2.47,11.35,1.67
TX,48,Van Zandt County,467,48467,2015,53.55,43.5,3.38,1.04,4.04,0.07,0.1,0.17,0.47,0.41,1.57,0.24,0.0,0.24,1.97,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,2.87,8.84,0.31
TX,48,Victoria County,469,48469,2015,92.38,80.92,12.06,1.19,7.83,0.45,23.05,23.5,7.09,4.05,0.81,0.96,0.0,0.96,3.08,0.0,3.08,9.82,10.12,19.94,0.72,9.82,9.82,19.64,0.5,0.0,0.3,0.22,25.22,43.41,68.63,5.12
TX,48,Walker County,471,48471,2015,70.7,60.66,2.67,1.04,6.32,0.16,0.16,0.32,0.21,0.29,0.69,0.0,0.0,0.0,0.28,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.74,5.21,0.15
TX,48,Waller County,473,48473,2015,48.66,42.51,4.82,0.64,4.13,0.02,0.0,0.02,8.05,5.59,1.06,0.05,0.0,0.05,2.01,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.75,16.65,6.28
TX,48,Ward County,475,48475,2015,11.72,11.39,5.2,0.03,1.54,0.0,0.0,0.0,2.98,1.55,0.05,0.0,0.0,0.0,18.24,0.0,18.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69,1.81,26.5,1.82
TX,48,Washington County,477,48477,2015,34.77,28.28,0.89,0.67,2.71,0.31,0.0,0.31,0.15,0.2,1.18,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1.06,3.25,0.13
TX,48,Webb County,479,48479,2015,269.72,269.22,36.08,0.05,18.63,0.01,0.0,0.01,1.76,1.0,0.85,0.0,0.0,0.0,4.44,0.41,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,38.78,43.6,1.19
TX,48,Wharton County,481,48481,2015,41.49,29.11,3.69,1.29,3.74,0.02,0.0,0.02,125.99,96.54,0.95,1.41,0.0,1.41,4.72,0.0,4.72,1.58,0.0,1.58,1.13,0.0,0.0,0.0,0.0,1.58,1.58,1.13,112.37,27.28,139.65,77.98
TX,48,Wheeler County,483,48483,2015,5.66,4.6,1.14,0.11,0.98,0.0,0.0,0.0,13.57,14.93,1.03,0.0,0.0,0.0,3.52,0.03,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.9,19.4,10.72
TX,48,Wichita County,485,48485,2015,131.71,131.2,0.81,0.05,10.41,0.0,0.0,0.0,11.38,4.85,0.47,0.0,0.0,0.0,9.33,0.0,9.33,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.65,11.39,22.04,7.17
TX,48,Wilbarger County,487,48487,2015,13.03,12.95,1.85,0.01,0.86,0.02,0.0,0.02,17.73,18.37,0.4,0.0,0.0,0.0,1.85,0.0,1.85,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,2.47,21.49,0.37,21.86,15.42
TX,48,Willacy County,489,48489,2015,21.9,20.08,0.43,0.19,1.78,0.0,0.0,0.0,34.17,19.87,0.18,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,34.26,35.5,23.92
TX,48,Williamson County,491,48491,2015,508.51,500.48,35.49,0.84,46.38,0.01,0.0,0.01,0.24,0.25,1.21,0.0,0.13,0.13,0.74,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.54,25.12,38.66,0.15
TX,48,Wilson County,493,48493,2015,47.52,46.75,5.69,0.08,4.24,0.04,0.0,0.04,9.35,9.6,1.31,0.0,0.0,0.0,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.58,1.34,16.92,5.61
TX,48,Winkler County,495,48495,2015,8.01,7.55,1.45,0.05,1.08,0.05,0.0,0.05,1.45,0.61,0.08,0.0,0.0,0.0,12.56,0.0,12.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.64,0.0,15.64,0.94
TX,48,Wise County,497,48497,2015,62.95,42.88,2.23,2.09,5.78,0.08,0.0,0.08,1.27,2.28,1.15,0.01,0.01,0.02,2.84,1.34,4.18,0.0,4.01,4.01,4.8,0.0,0.0,0.0,0.0,0.0,4.01,4.8,7.45,7.58,15.03,5.87
TX,48,Wood County,499,48499,2015,43.36,42.09,4.21,0.13,3.45,1.24,0.0,1.24,0.28,0.39,2.89,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,3.12,15.0,0.26
TX,48,Yoakum County,501,48501,2015,8.55,5.89,0.97,0.28,0.88,0.0,0.0,0.0,83.67,112.39,0.07,0.0,0.0,0.0,35.85,0.0,35.85,0.67,0.0,0.67,0.48,0.0,0.0,0.0,0.0,0.67,0.67,0.48,121.51,0.0,121.51,70.88
TX,48,Young County,503,48503,2015,18.27,16.06,2.76,0.23,1.37,0.0,0.0,0.0,0.55,0.36,0.5,0.0,0.0,0.0,2.33,0.0,2.33,0.0,19.72,19.72,0.23,0.0,19.72,19.72,0.23,0.0,0.0,0.0,2.67,23.42,26.09,0.57
TX,48,Zapata County,505,48505,2015,14.37,13.78,2.2,0.06,1.11,0.0,0.0,0.0,0.92,0.9,0.39,0.0,0.0,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,3.23,4.06,0.7
TX,48,Zavala County,507,48507,2015,12.24,10.62,2.27,0.17,1.06,0.6,0.0,0.6,30.01,23.77,0.64,0.0,0.0,0.0,0.57,0.05,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.78,2.53,34.31,18.91
UT,49,Beaver County,1,49001,2015,6.35,6.08,2.13,0.05,1.08,2.62,0.0,2.62,84.78,32.67,2.65,0.0,0.0,0.0,0.0,0.0,0.0,16.14,0.0,16.14,7.83,0.0,0.0,0.0,0.0,16.14,16.14,7.83,72.97,35.4,108.37,69.15
UT,49,Box Elder County,3,49003,2015,52.1,49.23,13.27,0.48,9.88,0.95,0.0,0.95,410.36,145.98,1.38,3.55,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.56,373.43,429.99,270.59
UT,49,Cache County,5,49005,2015,120.78,117.92,26.54,0.48,19.18,0.46,0.0,0.46,123.01,103.99,1.1,15.85,0.0,15.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.26,111.18,167.44,71.33
UT,49,Carbon County,7,49007,2015,20.48,20.2,5.41,0.05,3.34,0.0,0.01,0.01,37.66,11.62,0.17,0.0,0.0,0.0,0.08,0.01,0.09,0.77,0.8,1.57,1.24,0.0,0.0,0.0,0.0,0.77,1.57,1.24,4.32,40.64,44.96,25.76
UT,49,Daggett County,9,49009,2015,1.11,0.55,0.55,0.09,0.5,0.0,0.0,0.0,19.45,11.79,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,19.47,20.12,13.44
UT,49,Davis County,11,49011,2015,336.04,334.15,25.06,0.32,97.31,1.97,0.0,1.97,44.53,17.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.43,43.51,71.94,32.31
UT,49,Duchesne County,13,49013,2015,20.86,20.73,4.37,0.02,2.7,0.0,0.0,0.0,307.07,114.22,0.69,1.16,0.0,1.16,2.4,0.81,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,310.87,316.52,197.04
UT,49,Emery County,15,49015,2015,10.37,9.51,1.74,0.15,4.86,0.02,0.0,0.02,127.06,54.55,0.33,0.0,0.0,0.0,0.45,0.0,0.45,0.02,23.55,23.57,16.49,0.0,0.0,0.0,0.0,0.02,23.57,16.49,1.56,151.76,153.32,106.47
UT,49,Garfield County,17,49017,2015,5.01,4.18,1.46,0.14,1.7,0.0,0.0,0.0,53.74,30.32,0.23,1.83,0.0,1.83,1.16,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,52.98,58.56,40.82
UT,49,Grand County,19,49019,2015,9.52,9.24,2.74,0.05,2.12,0.0,0.14,0.14,19.01,7.54,0.05,0.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,19.69,22.97,13.91
UT,49,Iron County,21,49021,2015,48.37,44.93,9.76,0.58,7.77,2.51,0.0,2.51,161.97,58.73,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.06,28.68,175.74,110.66
UT,49,Juab County,23,49023,2015,10.59,10.18,4.59,0.07,2.37,0.21,0.33,0.54,61.13,24.83,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.01,0.0,0.0,0.0,0.0,0.07,0.07,0.01,36.59,30.09,66.68,44.08
UT,49,Kane County,25,49025,2015,7.13,6.96,2.3,0.03,1.67,0.0,0.0,0.0,13.12,6.56,0.11,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,12.33,15.76,8.97
UT,49,Millard County,27,49027,2015,12.65,9.08,4.21,0.6,3.24,0.4,0.0,0.4,297.96,102.16,1.35,0.0,0.0,0.0,0.0,0.0,0.0,3.4,13.22,16.62,11.63,0.0,0.0,0.0,0.0,3.4,16.62,11.63,175.69,145.45,321.14,233.96
UT,49,Morgan County,29,49029,2015,11.07,8.21,29.19,0.48,1.56,0.15,0.0,0.15,34.97,8.98,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,62.8,64.93,15.77
UT,49,Piute County,31,49031,2015,1.52,1.35,0.71,0.03,0.6,0.0,0.0,0.0,37.06,19.76,0.26,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,35.92,38.32,27.98
