STATE,STATEFIPS,COUNTY,COUNTYFIPS,FIPS,YEAR,TP-TotPop,PS-GWPop,PS-SWPop,PS-TOPop,PS-WGWFr,PS-WGWSa,PS-WGWTo,PS-WSWFr,PS-WSWSa,PS-WSWTo,PS-WFrTo,PS-WSaTo,PS-Wtotl,DO-SSPop,DO-WGWFr,DO-WSWFr,DO-WFrTo,DO-SSPCp,DO-PSDel,DO-PSPCp,DO-WDelv ,IN-WGWFr,IN-WGWSa,IN-WGWTo,IN-WSWFr,IN-WSWSa,IN-WSWTo,IN-WFrTo,IN-WSaTo,IN-Wtotl,IR-WGWFr,IR-WSWFr,IR-WFrTo,IR-RecWW,IR-CUsFr,IR-IrSpr,IR-IrMic,IR-IrSur,IR-IrTot,IC-WGWFr,IC-WSWFr,IC-WFrTo,IC-RecWW,IC-CUsFr,IC-IrSpr,IC-IrMic,IC-IrSur,IC-IrTot,IG-WGWFr,IG-WSWFr,IG-WFrTo,IG-RecWW,IG-CUsFr,IG-IrSpr,IG-IrMic,IG-IrSur,IG-IrTot,LI-WGWFr,LI-WSWFr,LI-WFrTo,AQ-WGWFr,AQ-WGWSa,AQ-WGWTo,AQ-WSWFr,AQ-WSWSa,AQ-WSWTo,AQ-WFrTo,AQ-WSaTo,AQ-Wtotl,MI-WGWFr,MI-WGWSa,MI-WGWTo,MI-WSWFr,MI-WSWSa,MI-WSWTo,MI-WFrTo,MI-WSaTo,MI-Wtotl,PT-WGWFr,PT-WGWSa,PT-WGWTo,PT-WSWFr,PT-WSWSa,PT-WSWTo,PT-WFrTo,PT-WSaTo,PT-Wtotl,PT-RecWW,PT-PSDel,PT-CUsFr,PT-CUsSa,PT-CUTot,PT-Power,PO-WGWFr,PO-WGWSa,PO-WGWTo,PO-WSWFr,PO-WSWSa,PO-WSWTo,PO-WFrTo,PO-WSaTo,PO-Wtotl,PO-RecWW,PO-PSDel,PO-CUsFr,PO-CUsSa,PO-CUTot,PO-Power,PC-WGWFr,PC-WGWSa,PC-WGWTo,PC-WSWFr,PC-WSWSa,PC-WSWTo,PC-WFrTo,PC-WSaTo,PC-Wtotl,PC-RecWW,PC-PSDel,PC-CUsFr,PC-CUsSa,PC-CUTot,PC-Power,TO-WGWFr,TO-WGWSa,TO-WGWTo,TO-WSWFr,TO-WSWSa,TO-WSWTo,TO-WFrTo,TO-WSaTo,TO-Wtotl,TO-CUsFrPartial,TO-CUsSaPartial,TO-CUTotPartial
TN,47,Smith County,159,47159,2015,19.30,0.00,17.23,17.23,0.00,0.00,0.00,0.57,0.00,0.57,0.57,0.00,0.57,2.07,0.15,0.00,0.15,73.00,1.40,81.00,1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,--,0.06,0.18,0.04,0.00,0.22,0.08,0.00,0.08,--,0.06,0.18,0.04,0.00,0.22,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,4.00,0.00,4.00,0.86,0.00,0.86,4.86,0.00,4.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,4.51,0.00,4.51,1.43,0.00,1.43,5.94,0.00,5.94,0.06,0.00,0.06
TN,47,Stewart County,161,47161,2015,13.26,0.45,7.23,7.67,0.02,0.00,0.02,0.69,0.00,0.69,0.71,0.00,0.71,5.59,0.40,0.00,0.40,72.00,0.62,81.00,1.02,0.00,0.00,0.00,0.33,0.00,0.33,0.33,0.00,0.33,0.04,0.02,0.06,--,0.04,0.16,0.00,0.00,0.16,0.04,0.02,0.06,--,0.04,0.16,0.00,0.00,0.16,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1324.46,0.00,1324.46,1324.46,0.00,1324.46,--,--,13.55,0.00,13.55,14438.62,0.00,0.00,0.00,1324.46,0.00,1324.46,1324.46,0.00,1324.46,--,--,13.55,0.00,13.55,14438.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.52,0.00,0.52,1325.53,0.00,1325.53,1326.05,0.00,1326.05,13.59,0.00,13.59
TN,47,Sullivan County,163,47163,2015,156.79,2.50,153.18,155.67,0.16,0.00,0.16,23.60,0.00,23.60,23.76,0.00,23.76,1.12,0.08,0.00,0.08,72.00,12.61,81.00,12.69,0.00,0.00,0.00,509.33,0.00,509.33,509.33,0.00,509.33,0.02,0.11,0.13,--,0.10,0.18,0.03,0.00,0.21,0.02,0.01,0.03,--,0.02,0.03,0.03,0.00,0.06,0.00,0.10,0.10,--,0.08,0.15,0.00,0.00,0.15,0.29,0.00,0.29,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.05,0.00,0.05,0.06,0.00,0.06,0.11,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.60,0.00,0.60,533.10,0.00,533.10,533.70,0.00,533.70,0.10,0.00,0.10
TN,47,Sumner County,165,47165,2015,175.99,0.00,174.62,174.62,0.00,0.00,0.00,24.90,0.00,24.90,24.90,0.00,24.90,1.37,0.10,0.00,0.10,73.00,14.14,81.00,14.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.38,0.44,--,0.35,0.30,0.08,0.00,0.38,0.06,0.00,0.06,--,0.05,0.08,0.08,0.00,0.16,0.00,0.38,0.38,--,0.30,0.22,0.00,0.00,0.22,0.00,0.43,0.43,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.00,0.13,0.00,0.00,0.00,360.63,0.00,360.63,360.63,0.00,360.63,--,--,3.72,0.00,3.72,3826.40,0.00,0.00,0.00,360.63,0.00,360.63,360.63,0.00,360.63,--,--,3.72,0.00,3.72,3826.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.16,0.00,0.16,386.47,0.00,386.47,386.63,0.00,386.63,4.07,0.00,4.07
TN,47,Tipton County,167,47167,2015,61.87,59.84,0.00,59.84,3.35,0.00,3.35,0.00,0.00,0.00,3.35,0.00,3.35,2.03,0.15,0.00,0.15,74.00,4.85,81.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,1.01,2.02,--,1.61,5.61,0.02,0.02,5.65,1.01,1.01,2.02,--,1.61,5.61,0.02,0.02,5.65,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.29,0.00,0.29,0.00,0.00,0.00,0.29,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,4.86,0.00,4.86,1.01,0.00,1.01,5.87,0.00,5.87,1.61,0.00,1.61
TN,47,Trousdale County,169,47169,2015,8.04,0.00,6.89,6.89,0.00,0.00,0.00,0.93,0.00,0.93,0.93,0.00,0.93,1.15,0.08,0.00,0.08,70.00,0.56,81.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,--,0.02,0.09,0.00,0.00,0.09,0.03,0.00,0.03,--,0.02,0.09,0.00,0.00,0.09,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.11,0.00,0.11,1.05,0.00,1.05,1.16,0.00,1.16,0.02,0.00,0.02
TN,47,Unicoi County,171,47171,2015,17.86,16.07,0.00,16.07,1.46,0.00,1.46,0.00,0.00,0.00,1.46,0.00,1.46,1.79,0.13,0.00,0.13,73.00,1.30,81.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,3.38,--,3.38,0.08,--,0.08,3.46,--,3.46,0.01,0.00,0.01,0.01,0.00,0.01,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,4.98,0.00,4.98,0.10,0.00,0.10,5.08,0.00,5.08,0.00,0.00,0.00
TN,47,Union County,173,47173,2015,19.12,10.14,0.00,10.14,0.66,0.00,0.66,0.12,0.00,0.12,0.78,0.00,0.78,8.98,0.65,0.00,0.65,72.00,0.82,81.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,--,0.00,0.01,0.01,0.00,0.02,0.01,0.00,0.01,--,0.00,0.01,0.01,0.00,0.02,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.08,0.00,0.08,0.01,0.00,0.01,0.09,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,1.45,0.00,1.45,0.18,0.00,0.18,1.63,0.00,1.63,0.00,0.00,0.00
TN,47,Van Buren County,175,47175,2015,5.68,0.00,5.51,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.01,0.00,0.01,61.00,0.45,82.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,--,0.01,0.02,0.02,0.00,0.04,0.02,0.00,0.02,--,0.01,0.02,0.02,0.00,0.04,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.00,0.00,0.00,0.13,0.00,0.13,0.01,0.00,0.01
TN,47,Warren County,177,47177,2015,40.44,0.00,39.92,39.92,0.00,0.00,0.00,4.77,0.00,4.77,4.77,0.00,4.77,0.51,0.04,0.00,0.04,78.00,3.23,81.00,3.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.63,0.30,1.93,--,1.54,4.76,0.63,0.00,5.39,1.63,0.30,1.93,--,1.54,4.76,0.63,0.00,5.39,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.09,0.30,0.39,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,1.76,0.00,1.76,5.38,0.00,5.38,7.14,0.00,7.14,1.54,0.00,1.54
TN,47,Washington County,179,47179,2015,126.30,96.15,21.84,117.99,2.70,0.00,2.70,16.38,0.00,16.38,19.08,0.00,19.08,8.31,0.60,0.00,0.60,72.00,9.56,81.00,10.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.13,0.30,--,0.24,0.00,0.80,0.06,0.86,0.17,0.13,0.30,--,0.24,0.00,0.80,0.06,0.86,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.49,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.11,0.00,0.11,0.13,0.00,0.13,0.24,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,4.07,0.00,4.07,16.64,0.00,16.64,20.71,0.00,20.71,0.24,0.00,0.24
TN,47,Wayne County,181,47181,2015,16.75,6.42,4.00,10.41,0.16,0.00,0.16,0.91,0.00,0.91,1.07,0.00,1.07,6.34,0.46,0.00,0.46,73.00,0.84,81.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,--,0.06,0.21,0.00,0.00,0.21,0.08,0.00,0.08,--,0.06,0.21,0.00,0.00,0.21,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.13,0.18,0.31,0.00,--,0.00,0.12,--,0.12,0.12,--,0.12,0.01,0.00,0.01,0.02,0.00,0.02,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.84,0.00,0.84,1.23,0.00,1.23,2.07,0.00,2.07,0.06,0.00,0.06
TN,47,Weakley County,183,47183,2015,33.96,19.35,0.00,19.35,2.26,0.00,2.26,0.00,0.00,0.00,2.26,0.00,2.26,14.61,1.05,0.00,1.05,72.00,1.57,81.00,2.62,0.06,0.00,0.06,0.00,0.00,0.00,0.06,0.00,0.06,0.72,0.49,1.21,--,0.97,3.27,0.00,0.00,3.27,0.65,0.49,1.14,--,0.91,3.20,0.00,0.00,3.20,0.07,0.00,0.07,--,0.06,0.07,0.00,0.00,0.07,0.40,0.00,0.40,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.91,0.00,0.91,0.00,0.00,0.00,0.91,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,5.40,0.00,5.40,0.49,0.00,0.49,5.89,0.00,5.89,0.97,0.00,0.97
TN,47,White County,185,47185,2015,26.52,0.00,24.83,24.83,0.00,0.00,0.00,2.81,0.00,2.81,2.81,0.00,2.81,1.69,0.12,0.00,0.12,71.00,2.01,81.00,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,--,0.02,0.04,0.04,0.00,0.08,0.03,0.00,0.03,--,0.02,0.04,0.04,0.00,0.08,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.44,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.37,0.00,0.37,3.08,0.00,3.08,3.45,0.00,3.45,0.02,0.00,0.02
TN,47,Williamson County,187,47187,2015,211.67,50.87,158.12,208.99,0.21,0.00,0.21,1.21,0.00,1.21,1.42,0.00,1.42,2.68,0.19,0.00,0.19,71.00,16.93,81.00,17.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.37,1.53,--,1.23,0.82,0.00,0.00,0.82,0.15,0.03,0.18,--,0.15,0.52,0.00,0.00,0.52,1.01,0.34,1.35,--,1.08,0.30,0.00,0.00,0.30,0.12,0.18,0.30,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,1.68,0.00,1.68,1.86,0.00,1.86,3.54,0.00,3.54,1.23,0.00,1.23
TN,47,Wilson County,189,47189,2015,128.91,21.16,101.98,123.14,2.12,0.00,2.12,13.46,0.00,13.46,15.58,0.00,15.58,5.77,0.42,0.00,0.42,73.00,9.97,81.00,10.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.39,0.59,--,0.47,0.40,0.00,0.00,0.40,0.07,0.00,0.07,--,0.05,0.18,0.00,0.00,0.18,0.13,0.39,0.52,--,0.42,0.22,0.00,0.00,0.22,0.42,0.00,0.42,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.05,0.00,0.05,0.06,0.00,0.06,0.11,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,3.21,0.00,3.21,13.91,0.00,13.91,17.12,0.00,17.12,0.47,0.00,0.47
TX,48,Anderson County,1,48001,2015,57.58,--,--,44.37,6.28,0.00,6.28,2.78,0.00,2.78,9.06,0.00,9.06,13.21,1.37,0.00,1.37,104.00,2.75,62.00,4.12,0.65,0.00,0.65,0.00,0.00,0.00,0.65,0.00,0.65,0.32,0.29,0.61,0.00,0.36,0.99,0.00,0.00,0.99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.05,0.91,0.96,0.11,0.00,0.11,0.11,0.00,0.11,0.22,0.00,0.22,0.00,1.77,1.77,0.00,0.00,0.00,0.00,1.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,8.78,1.77,10.55,4.09,0.00,4.09,12.87,1.77,14.64,0.36,0.00,0.36
TX,48,Andrews County,3,48003,2015,18.11,--,--,13.13,2.36,0.00,2.36,0.00,0.00,0.00,2.36,0.00,2.36,4.98,0.52,0.00,0.52,104.00,1.38,105.00,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.05,0.00,13.05,0.00,9.78,16.16,0.16,0.00,16.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.17,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.26,54.15,55.41,0.00,0.00,0.00,1.26,54.15,55.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,17.36,54.15,71.51,0.00,0.00,0.00,17.36,54.15,71.51,9.78,0.00,9.78
TX,48,Angelina County,5,48005,2015,88.26,--,--,87.92,11.14,0.00,11.14,0.16,0.00,0.16,11.30,0.00,11.30,0.34,0.03,0.00,0.03,90.00,5.45,62.00,5.48,0.76,0.00,0.76,1.65,0.00,1.65,2.41,0.00,2.41,0.00,0.10,0.10,0.00,0.06,0.22,0.00,0.00,0.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.09,0.78,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.12,0.14,0.01,0.00,0.01,0.03,0.12,0.15,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,--,--,0.01,0.00,0.01,7.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,--,--,0.01,0.00,0.01,7.22,12.05,0.12,12.17,2.70,0.00,2.70,14.75,0.12,14.87,0.07,0.00,0.07
TX,48,Aransas County,7,48007,2015,25.35,--,--,24.39,0.17,0.04,0.21,0.00,0.00,0.00,0.17,0.04,0.21,0.96,0.10,0.00,0.10,104.00,1.71,70.00,1.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.03,0.01,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.30,0.10,0.40,0.01,0.00,0.01,0.31,0.10,0.41,0.00,0.00,0.00
TX,48,Archer County,9,48009,2015,8.72,--,--,8.20,0.00,0.00,0.00,4.59,0.00,4.59,4.59,0.00,4.59,0.52,0.05,0.00,0.05,97.00,0.55,67.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.32,1.26,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20,2.20,0.00,0.00,0.00,0.00,2.20,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.37,2.20,2.57,5.85,0.00,5.85,6.22,2.20,8.42,0.00,0.00,0.00
TX,48,Armstrong County,11,48011,2015,1.95,--,--,1.48,0.23,0.00,0.23,0.00,0.00,0.00,0.23,0.00,0.23,0.47,0.05,0.00,0.05,106.00,0.13,88.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,3.12,3.15,1.85,0.00,5.00,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.23,0.03,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,4.51,0.00,4.51,0.03,0.00,0.03,4.54,0.00,4.54,3.12,0.00,3.12
TX,48,Atascosa County,13,48013,2015,48.44,--,--,45.82,5.34,0.00,5.34,0.00,0.00,0.00,5.34,0.00,5.34,2.62,0.27,0.00,0.27,103.00,3.80,83.00,4.07,0.03,0.00,0.03,0.00,0.00,0.00,0.03,0.00,0.03,19.59,0.00,19.59,0.00,16.65,23.29,0.00,0.00,23.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.01,0.25,1.26,0.01,0.00,0.01,0.01,0.00,0.01,0.02,0.00,0.02,2.34,2.84,5.18,0.25,0.00,0.25,2.59,2.84,5.43,4.25,0.00,4.25,0.00,0.00,0.00,4.25,0.00,4.25,--,--,3.03,0.00,3.03,2169.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,4.25,0.00,4.25,0.00,0.00,0.00,4.25,0.00,4.25,--,--,3.03,0.00,3.03,2169.63,32.84,2.84,35.68,0.51,0.00,0.51,33.35,2.84,36.19,19.68,0.00,19.68
TX,48,Austin County,15,48015,2015,29.56,--,--,17.10,1.97,0.06,2.03,0.00,0.00,0.00,1.97,0.06,2.03,12.46,1.30,0.00,1.30,104.00,1.49,87.00,2.79,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,4.42,0.00,4.42,0.00,2.87,0.80,0.03,2.02,2.85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.32,0.75,1.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.54,0.20,0.00,0.20,0.20,0.54,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,8.02,0.60,8.62,0.95,0.00,0.95,8.97,0.60,9.57,2.87,0.00,2.87
